Date,Hour,DayOfWeek,Month,Weekend,Weather,Holiday,Promotion,Reservations,WalkIns,Covers
2024-02-25,15,Sunday,2,0,Sunny,0,0,20,4,3
2024-02-25,16,Sunday,2,0,Sunny,0,0,20,3,0
2024-02-25,17,Sunday,2,0,Sunny,0,0,20,6,4
2024-02-25,18,Sunday,2,0,Sunny,0,0,20,10,13
2024-02-25,19,Sunday,2,0,Sunny,0,0,20,14,16
2024-02-25,20,Sunday,2,0,Sunny,0,0,20,12,16
2024-02-25,21,Sunday,2,0,Sunny,0,0,20,7,9
2024-02-25,22,Sunday,2,0,Sunny,0,0,20,2,0
2024-02-26,11,Monday,2,0,Cloudy,0,0,79,0,6
2024-02-26,12,Monday,2,0,Cloudy,0,0,79,3,7
2024-02-26,13,Monday,2,0,Cloudy,0,0,79,5,22
2024-02-26,14,Monday,2,0,Cloudy,0,0,79,2,14
2024-02-26,15,Monday,2,0,Cloudy,0,0,79,0,0
2024-02-26,16,Monday,2,0,Cloudy,0,0,79,0,0
2024-02-26,17,Monday,2,0,Cloudy,0,0,79,1,2
2024-02-26,18,Monday,2,0,Cloudy,0,0,79,4,12
2024-02-26,19,Monday,2,0,Cloudy,0,0,79,8,16
2024-02-26,20,Monday,2,0,Cloudy,0,0,79,7,15
2024-02-26,21,Monday,2,0,Cloudy,0,0,79,2,1
2024-02-26,22,Monday,2,0,Cloudy,0,0,79,0,0
2024-02-27,11,Tuesday,2,0,Cloudy,0,0,88,0,7
2024-02-27,12,Tuesday,2,0,Cloudy,0,0,88,1,12
2024-02-27,13,Tuesday,2,0,Cloudy,0,0,88,4,15
2024-02-27,14,Tuesday,2,0,Cloudy,0,0,88,0,4
2024-02-27,15,Tuesday,2,0,Cloudy,0,0,88,0,6
2024-02-27,16,Tuesday,2,0,Cloudy,0,0,88,0,0
2024-02-27,17,Tuesday,2,0,Cloudy,0,0,88,0,3
2024-02-27,18,Tuesday,2,0,Cloudy,0,0,88,3,15
2024-02-27,19,Tuesday,2,0,Cloudy,0,0,88,6,11
2024-02-27,20,Tuesday,2,0,Cloudy,0,0,88,5,4
2024-02-27,21,Tuesday,2,0,Cloudy,0,0,88,0,15
2024-02-27,22,Tuesday,2,0,Cloudy,0,0,88,0,5
2024-02-28,11,Wednesday,2,0,Sunny,0,0,78,0,3
2024-02-28,12,Wednesday,2,0,Sunny,0,0,78,2,0
2024-02-28,13,Wednesday,2,0,Sunny,0,0,78,4,4
2024-02-28,14,Wednesday,2,0,Sunny,0,0,78,1,5
2024-02-28,15,Wednesday,2,0,Sunny,0,0,78,0,5
2024-02-28,16,Wednesday,2,0,Sunny,0,0,78,0,0
2024-02-28,17,Wednesday,2,0,Sunny,0,0,78,0,5
2024-02-28,18,Wednesday,2,0,Sunny,0,0,78,3,2
2024-02-28,19,Wednesday,2,0,Sunny,0,0,78,7,16
2024-02-28,20,Wednesday,2,0,Sunny,0,0,78,5,11
2024-02-28,21,Wednesday,2,0,Sunny,0,0,78,1,8
2024-02-28,22,Wednesday,2,0,Sunny,0,0,78,0,4
2024-02-29,11,Thursday,2,0,Sunny,0,0,34,2,9
2024-02-29,12,Thursday,2,0,Sunny,0,0,34,7,10
2024-02-29,13,Thursday,2,0,Sunny,0,0,34,10,12
2024-02-29,14,Thursday,2,0,Sunny,0,0,34,6,6
2024-02-29,15,Thursday,2,0,Sunny,0,0,34,2,3
2024-02-29,16,Thursday,2,0,Sunny,0,0,34,2,8
2024-02-29,17,Thursday,2,0,Sunny,0,0,34,5,2
2024-02-29,18,Thursday,2,0,Sunny,0,0,34,8,8
2024-02-29,19,Thursday,2,0,Sunny,0,0,34,12,18
2024-02-29,20,Thursday,2,0,Sunny,0,0,34,11,16
2024-02-29,21,Thursday,2,0,Sunny,0,0,34,6,3
2024-02-29,22,Thursday,2,0,Sunny,0,0,34,1,2
2024-03-01,11,Friday,3,1,Sunny,0,0,22,6,9
2024-03-01,12,Friday,3,1,Sunny,0,0,22,13,18
2024-03-01,13,Friday,3,1,Sunny,0,0,22,16,18
2024-03-01,14,Friday,3,1,Sunny,0,0,22,11,14
2024-03-01,15,Friday,3,1,Sunny,0,0,22,6,6
2024-03-01,16,Friday,3,1,Sunny,0,0,22,5,9
2024-03-01,17,Friday,3,1,Sunny,0,0,22,9,7
2024-03-01,18,Friday,3,1,Sunny,0,0,22,15,17
2024-03-01,19,Friday,3,1,Sunny,0,0,22,20,31
2024-03-01,20,Friday,3,1,Sunny,0,0,22,18,21
2024-03-01,21,Friday,3,1,Sunny,0,0,22,11,10
2024-03-01,22,Friday,3,1,Sunny,0,0,22,4,3
2024-03-02,11,Saturday,3,1,Sunny,0,1,24,5,3
2024-03-02,12,Saturday,3,1,Sunny,0,1,24,12,12
2024-03-02,13,Saturday,3,1,Sunny,0,1,24,16,15
2024-03-02,14,Saturday,3,1,Sunny,0,1,24,10,8
2024-03-02,15,Saturday,3,1,Sunny,0,1,24,5,5
2024-03-02,16,Saturday,3,1,Sunny,0,1,24,4,9
2024-03-02,17,Saturday,3,1,Sunny,0,1,24,8,5
2024-03-02,18,Saturday,3,1,Sunny,0,1,24,14,17
2024-03-02,19,Saturday,3,1,Sunny,0,1,24,19,14
2024-03-02,20,Saturday,3,1,Sunny,0,1,24,18,17
2024-03-02,21,Saturday,3,1,Sunny,0,1,24,10,10
2024-03-02,22,Saturday,3,1,Sunny,0,1,24,3,11
2024-03-03,11,Sunday,3,0,Sunny,1,0,26,4,1
2024-03-03,12,Sunday,3,0,Sunny,1,0,26,11,14
2024-03-03,13,Sunday,3,0,Sunny,1,0,26,14,22
2024-03-03,14,Sunday,3,0,Sunny,1,0,26,9,2
2024-03-03,15,Sunday,3,0,Sunny,1,0,26,4,0
2024-03-03,16,Sunday,3,0,Sunny,1,0,26,3,7
2024-03-03,17,Sunday,3,0,Sunny,1,0,26,7,14
2024-03-03,18,Sunday,3,0,Sunny,1,0,26,12,12
2024-03-03,19,Sunday,3,0,Sunny,1,0,26,17,11
2024-03-03,20,Sunday,3,0,Sunny,1,0,26,16,23
2024-03-03,21,Sunday,3,0,Sunny,1,0,26,9,7
2024-03-03,22,Sunday,3,0,Sunny,1,0,26,2,2
2024-03-04,11,Monday,3,0,Sunny,0,1,76,0,3
2024-03-04,12,Monday,3,0,Sunny,0,1,76,5,3
2024-03-04,13,Monday,3,0,Sunny,0,1,76,8,11
2024-03-04,14,Monday,3,0,Sunny,0,1,76,3,7
2024-03-04,15,Monday,3,0,Sunny,0,1,76,0,2
2024-03-04,16,Monday,3,0,Sunny,0,1,76,0,4
2024-03-04,17,Monday,3,0,Sunny,0,1,76,2,7
2024-03-04,18,Monday,3,0,Sunny,0,1,76,6,10
2024-03-04,19,Monday,3,0,Sunny,0,1,76,10,6
2024-03-04,20,Monday,3,0,Sunny,0,1,76,9,9
2024-03-04,21,Monday,3,0,Sunny,0,1,76,3,11
2024-03-04,22,Monday,3,0,Sunny,0,1,76,0,7
2024-03-05,11,Tuesday,3,0,Sunny,0,0,27,2,5
2024-03-05,12,Tuesday,3,0,Sunny,0,0,27,6,13
2024-03-05,13,Tuesday,3,0,Sunny,0,0,27,9,11
2024-03-05,14,Tuesday,3,0,Sunny,0,0,27,5,5
2024-03-05,15,Tuesday,3,0,Sunny,0,0,27,2,4
2024-03-05,16,Tuesday,3,0,Sunny,0,0,27,1,8
2024-03-05,17,Tuesday,3,0,Sunny,0,0,27,4,6
2024-03-05,18,Tuesday,3,0,Sunny,0,0,27,8,7
2024-03-05,19,Tuesday,3,0,Sunny,0,0,27,11,13
2024-03-05,20,Tuesday,3,0,Sunny,0,0,27,10,14
2024-03-05,21,Tuesday,3,0,Sunny,0,0,27,5,9
2024-03-05,22,Tuesday,3,0,Sunny,0,0,27,1,5
2024-03-06,11,Wednesday,3,0,Sunny,0,0,49,0,6
2024-03-06,12,Wednesday,3,0,Sunny,0,0,49,4,5
2024-03-06,13,Wednesday,3,0,Sunny,0,0,49,6,7
2024-03-06,14,Wednesday,3,0,Sunny,0,0,49,3,4
2024-03-06,15,Wednesday,3,0,Sunny,0,0,49,0,0
2024-03-06,16,Wednesday,3,0,Sunny,0,0,49,0,9
2024-03-06,17,Wednesday,3,0,Sunny,0,0,49,2,9
2024-03-06,18,Wednesday,3,0,Sunny,0,0,49,5,9
2024-03-06,19,Wednesday,3,0,Sunny,0,0,49,8,17
2024-03-06,20,Wednesday,3,0,Sunny,0,0,49,7,4
2024-03-06,21,Wednesday,3,0,Sunny,0,0,49,3,1
2024-03-06,22,Wednesday,3,0,Sunny,0,0,49,0,0
2024-03-07,11,Thursday,3,0,Rainy,0,0,60,0,6
2024-03-07,12,Thursday,3,0,Rainy,0,0,60,0,0
2024-03-07,13,Thursday,3,0,Rainy,0,0,60,1,7
2024-03-07,14,Thursday,3,0,Rainy,0,0,60,0,2
2024-03-07,15,Thursday,3,0,Rainy,0,0,60,0,0
2024-03-07,16,Thursday,3,0,Rainy,0,0,60,0,2
2024-03-07,17,Thursday,3,0,Rainy,0,0,60,0,4
2024-03-07,18,Thursday,3,0,Rainy,0,0,60,1,2
2024-03-07,19,Thursday,3,0,Rainy,0,0,60,3,4
2024-03-07,20,Thursday,3,0,Rainy,0,0,60,2,0
2024-03-07,21,Thursday,3,0,Rainy,0,0,60,0,5
2024-03-07,22,Thursday,3,0,Rainy,0,0,60,0,0
2024-03-08,11,Friday,3,1,Cloudy,0,0,61,1,2
2024-03-08,12,Friday,3,1,Cloudy,0,0,61,8,13
2024-03-08,13,Friday,3,1,Cloudy,0,0,61,12,10
2024-03-08,14,Friday,3,1,Cloudy,0,0,61,6,15
2024-03-08,15,Friday,3,1,Cloudy,0,0,61,1,5
2024-03-08,16,Friday,3,1,Cloudy,0,0,61,0,9
2024-03-08,17,Friday,3,1,Cloudy,0,0,61,5,7
2024-03-08,18,Friday,3,1,Cloudy,0,0,61,10,12
2024-03-08,19,Friday,3,1,Cloudy,0,0,61,15,16
2024-03-08,20,Friday,3,1,Cloudy,0,0,61,13,21
2024-03-08,21,Friday,3,1,Cloudy,0,0,61,6,8
2024-03-08,22,Friday,3,1,Cloudy,0,0,61,0,7
2024-03-09,11,Saturday,3,1,Sunny,0,0,86,0,8
2024-03-09,12,Saturday,3,1,Sunny,0,0,86,5,11
2024-03-09,13,Saturday,3,1,Sunny,0,0,86,9,12
2024-03-09,14,Saturday,3,1,Sunny,0,0,86,4,9
2024-03-09,15,Saturday,3,1,Sunny,0,0,86,0,0
2024-03-09,16,Saturday,3,1,Sunny,0,0,86,0,8
2024-03-09,17,Saturday,3,1,Sunny,0,0,86,2,8
2024-03-09,18,Saturday,3,1,Sunny,0,0,86,7,4
2024-03-09,19,Saturday,3,1,Sunny,0,0,86,12,13
2024-03-09,20,Saturday,3,1,Sunny,0,0,86,10,15
2024-03-09,21,Saturday,3,1,Sunny,0,0,86,4,5
2024-03-09,22,Saturday,3,1,Sunny,0,0,86,0,7
2024-03-10,11,Sunday,3,0,Sunny,0,0,27,2,7
2024-03-10,12,Sunday,3,0,Sunny,0,0,27,7,6
2024-03-10,13,Sunday,3,0,Sunny,0,0,27,10,15
2024-03-10,14,Sunday,3,0,Sunny,0,0,27,6,7
2024-03-10,15,Sunday,3,0,Sunny,0,0,27,2,4
2024-03-10,16,Sunday,3,0,Sunny,0,0,27,2,6
2024-03-10,17,Sunday,3,0,Sunny,0,0,27,5,12
2024-03-10,18,Sunday,3,0,Sunny,0,0,27,8,7
2024-03-10,19,Sunday,3,0,Sunny,0,0,27,12,15
2024-03-10,20,Sunday,3,0,Sunny,0,0,27,11,21
2024-03-10,21,Sunday,3,0,Sunny,0,0,27,6,7
2024-03-10,22,Sunday,3,0,Sunny,0,0,27,1,3
2024-03-11,11,Monday,3,0,Cloudy,1,0,42,3,13
2024-03-11,12,Monday,3,0,Cloudy,1,0,42,10,17
2024-03-11,13,Monday,3,0,Cloudy,1,0,42,13,15
2024-03-11,14,Monday,3,0,Cloudy,1,0,42,8,9
2024-03-11,15,Monday,3,0,Cloudy,1,0,42,3,11
2024-03-11,16,Monday,3,0,Cloudy,1,0,42,2,9
2024-03-11,17,Monday,3,0,Cloudy,1,0,42,7,4
2024-03-11,18,Monday,3,0,Cloudy,1,0,42,12,19
2024-03-11,19,Monday,3,0,Cloudy,1,0,42,17,19
2024-03-11,20,Monday,3,0,Cloudy,1,0,42,15,14
2024-03-11,21,Monday,3,0,Cloudy,1,0,42,8,3
2024-03-11,22,Monday,3,0,Cloudy,1,0,42,2,3
2024-03-12,11,Tuesday,3,0,Cloudy,0,0,83,0,10
2024-03-12,12,Tuesday,3,0,Cloudy,0,0,83,4,7
2024-03-12,13,Tuesday,3,0,Cloudy,0,0,83,6,15
2024-03-12,14,Tuesday,3,0,Cloudy,0,0,83,2,1
2024-03-12,15,Tuesday,3,0,Cloudy,0,0,83,0,4
2024-03-12,16,Tuesday,3,0,Cloudy,0,0,83,0,4
2024-03-12,17,Tuesday,3,0,Cloudy,0,0,83,1,6
2024-03-12,18,Tuesday,3,0,Cloudy,0,0,83,5,9
2024-03-12,19,Tuesday,3,0,Cloudy,0,0,83,9,12
2024-03-12,20,Tuesday,3,0,Cloudy,0,0,83,7,16
2024-03-12,21,Tuesday,3,0,Cloudy,0,0,83,2,11
2024-03-12,22,Tuesday,3,0,Cloudy,0,0,83,0,2
2024-03-13,11,Wednesday,3,0,Sunny,0,0,68,0,11
2024-03-13,12,Wednesday,3,0,Sunny,0,0,68,4,10
2024-03-13,13,Wednesday,3,0,Sunny,0,0,68,6,11
2024-03-13,14,Wednesday,3,0,Sunny,0,0,68,3,8
2024-03-13,15,Wednesday,3,0,Sunny,0,0,68,0,0
2024-03-13,16,Wednesday,3,0,Sunny,0,0,68,0,6
2024-03-13,17,Wednesday,3,0,Sunny,0,0,68,1,6
2024-03-13,18,Wednesday,3,0,Sunny,0,0,68,5,11
2024-03-13,19,Wednesday,3,0,Sunny,0,0,68,8,10
2024-03-13,20,Wednesday,3,0,Sunny,0,0,68,7,10
2024-03-13,21,Wednesday,3,0,Sunny,0,0,68,3,6
2024-03-13,22,Wednesday,3,0,Sunny,0,0,68,0,7
2024-03-14,11,Thursday,3,0,Cloudy,0,0,73,0,0
2024-03-14,12,Thursday,3,0,Cloudy,0,0,73,3,8
2024-03-14,13,Thursday,3,0,Cloudy,0,0,73,5,8
2024-03-14,14,Thursday,3,0,Cloudy,0,0,73,2,8
2024-03-14,15,Thursday,3,0,Cloudy,0,0,73,0,8
2024-03-14,16,Thursday,3,0,Cloudy,0,0,73,0,0
2024-03-14,17,Thursday,3,0,Cloudy,0,0,73,1,13
2024-03-14,18,Thursday,3,0,Cloudy,0,0,73,4,8
2024-03-14,19,Thursday,3,0,Cloudy,0,0,73,8,16
2024-03-14,20,Thursday,3,0,Cloudy,0,0,73,6,14
2024-03-14,21,Thursday,3,0,Cloudy,0,0,73,2,10
2024-03-14,22,Thursday,3,0,Cloudy,0,0,73,0,3
2024-03-15,11,Friday,3,1,Sunny,0,0,43,3,4
2024-03-15,12,Friday,3,1,Sunny,0,0,43,10,4
2024-03-15,13,Friday,3,1,Sunny,0,0,43,14,14
2024-03-15,14,Friday,3,1,Sunny,0,0,43,9,16
2024-03-15,15,Friday,3,1,Sunny,0,0,43,3,7
2024-03-15,16,Friday,3,1,Sunny,0,0,43,3,7
2024-03-15,17,Friday,3,1,Sunny,0,0,43,7,15
2024-03-15,18,Friday,3,1,Sunny,0,0,43,12,10
2024-03-15,19,Friday,3,1,Sunny,0,0,43,17,15
2024-03-15,20,Friday,3,1,Sunny,0,0,43,15,8
2024-03-15,21,Friday,3,1,Sunny,0,0,43,9,15
2024-03-15,22,Friday,3,1,Sunny,0,0,43,2,7
2024-03-16,11,Saturday,3,1,Cloudy,0,0,48,2,8
2024-03-16,12,Saturday,3,1,Cloudy,0,0,48,8,14
2024-03-16,13,Saturday,3,1,Cloudy,0,0,48,11,10
2024-03-16,14,Saturday,3,1,Cloudy,0,0,48,6,3
2024-03-16,15,Saturday,3,1,Cloudy,0,0,48,2,3
2024-03-16,16,Saturday,3,1,Cloudy,0,0,48,1,2
2024-03-16,17,Saturday,3,1,Cloudy,0,0,48,5,12
2024-03-16,18,Saturday,3,1,Cloudy,0,0,48,10,11
2024-03-16,19,Saturday,3,1,Cloudy,0,0,48,14,14
2024-03-16,20,Saturday,3,1,Cloudy,0,0,48,13,14
2024-03-16,21,Saturday,3,1,Cloudy,0,0,48,6,14
2024-03-16,22,Saturday,3,1,Cloudy,0,0,48,0,4
2024-03-17,11,Sunday,3,0,Sunny,0,0,79,0,3
2024-03-17,12,Sunday,3,0,Sunny,0,0,79,2,9
2024-03-17,13,Sunday,3,0,Sunny,0,0,79,5,7
2024-03-17,14,Sunday,3,0,Sunny,0,0,79,1,11
2024-03-17,15,Sunday,3,0,Sunny,0,0,79,0,5
2024-03-17,16,Sunday,3,0,Sunny,0,0,79,0,6
2024-03-17,17,Sunday,3,0,Sunny,0,0,79,0,3
2024-03-17,18,Sunday,3,0,Sunny,0,0,79,3,8
2024-03-17,19,Sunday,3,0,Sunny,0,0,79,7,15
2024-03-17,20,Sunday,3,0,Sunny,0,0,79,6,17
2024-03-17,21,Sunday,3,0,Sunny,0,0,79,1,4
2024-03-17,22,Sunday,3,0,Sunny,0,0,79,0,6
2024-03-18,11,Monday,3,0,Rainy,0,0,73,0,6
2024-03-18,12,Monday,3,0,Rainy,0,0,73,0,4
2024-03-18,13,Monday,3,0,Rainy,0,0,73,1,9
2024-03-18,14,Monday,3,0,Rainy,0,0,73,0,0
2024-03-18,15,Monday,3,0,Rainy,0,0,73,0,0
2024-03-18,16,Monday,3,0,Rainy,0,0,73,0,2
2024-03-18,17,Monday,3,0,Rainy,0,0,73,0,8
2024-03-18,18,Monday,3,0,Rainy,0,0,73,0,8
2024-03-18,19,Monday,3,0,Rainy,0,0,73,2,6
2024-03-18,20,Monday,3,0,Rainy,0,0,73,1,8
2024-03-18,21,Monday,3,0,Rainy,0,0,73,0,10
2024-03-18,22,Monday,3,0,Rainy,0,0,73,0,1
2024-03-19,11,Tuesday,3,0,Cloudy,0,1,51,1,4
2024-03-19,12,Tuesday,3,0,Cloudy,0,1,51,6,13
2024-03-19,13,Tuesday,3,0,Cloudy,0,1,51,9,8
2024-03-19,14,Tuesday,3,0,Cloudy,0,1,51,5,8
2024-03-19,15,Tuesday,3,0,Cloudy,0,1,51,1,2
2024-03-19,16,Tuesday,3,0,Cloudy,0,1,51,0,6
2024-03-19,17,Tuesday,3,0,Cloudy,0,1,51,4,8
2024-03-19,18,Tuesday,3,0,Cloudy,0,1,51,8,14
2024-03-19,19,Tuesday,3,0,Cloudy,0,1,51,12,20
2024-03-19,20,Tuesday,3,0,Cloudy,0,1,51,10,16
2024-03-19,21,Tuesday,3,0,Cloudy,0,1,51,5,10
2024-03-19,22,Tuesday,3,0,Cloudy,0,1,51,0,0
2024-03-20,11,Wednesday,3,0,Sunny,0,0,30,2,0
2024-03-20,12,Wednesday,3,0,Sunny,0,0,30,7,6
2024-03-20,13,Wednesday,3,0,Sunny,0,0,30,10,12
2024-03-20,14,Wednesday,3,0,Sunny,0,0,30,6,11
2024-03-20,15,Wednesday,3,0,Sunny,0,0,30,2,3
2024-03-20,16,Wednesday,3,0,Sunny,0,0,30,2,4
2024-03-20,17,Wednesday,3,0,Sunny,0,0,30,5,4
2024-03-20,18,Wednesday,3,0,Sunny,0,0,30,9,4
2024-03-20,19,Wednesday,3,0,Sunny,0,0,30,12,6
2024-03-20,20,Wednesday,3,0,Sunny,0,0,30,11,11
2024-03-20,21,Wednesday,3,0,Sunny,0,0,30,6,8
2024-03-20,22,Wednesday,3,0,Sunny,0,0,30,1,1
2024-03-21,11,Thursday,3,0,Rainy,0,0,31,1,0
2024-03-21,12,Thursday,3,0,Rainy,0,0,31,4,9
2024-03-21,13,Thursday,3,0,Rainy,0,0,31,5,7
2024-03-21,14,Thursday,3,0,Rainy,0,0,31,3,7
2024-03-21,15,Thursday,3,0,Rainy,0,0,31,1,1
2024-03-21,16,Thursday,3,0,Rainy,0,0,31,0,0
2024-03-21,17,Thursday,3,0,Rainy,0,0,31,2,8
2024-03-21,18,Thursday,3,0,Rainy,0,0,31,4,7
2024-03-21,19,Thursday,3,0,Rainy,0,0,31,7,3
2024-03-21,20,Thursday,3,0,Rainy,0,0,31,6,10
2024-03-21,21,Thursday,3,0,Rainy,0,0,31,3,6
2024-03-21,22,Thursday,3,0,Rainy,0,0,31,0,0
2024-03-22,11,Friday,3,1,Sunny,0,0,26,4,2
2024-03-22,12,Friday,3,1,Sunny,0,0,26,11,15
2024-03-22,13,Friday,3,1,Sunny,0,0,26,14,17
2024-03-22,14,Friday,3,1,Sunny,0,0,26,9,8
2024-03-22,15,Friday,3,1,Sunny,0,0,26,4,7
2024-03-22,16,Friday,3,1,Sunny,0,0,26,3,2
2024-03-22,17,Friday,3,1,Sunny,0,0,26,7,4
2024-03-22,18,Friday,3,1,Sunny,0,0,26,12,9
2024-03-22,19,Friday,3,1,Sunny,0,0,26,17,20
2024-03-22,20,Friday,3,1,Sunny,0,0,26,16,16
2024-03-22,21,Friday,3,1,Sunny,0,0,26,9,17
2024-03-22,22,Friday,3,1,Sunny,0,0,26,2,3
2024-03-23,11,Saturday,3,1,Sunny,0,0,25,5,4
2024-03-23,12,Saturday,3,1,Sunny,0,0,25,12,3
2024-03-23,13,Saturday,3,1,Sunny,0,0,25,15,16
2024-03-23,14,Saturday,3,1,Sunny,0,0,25,10,10
2024-03-23,15,Saturday,3,1,Sunny,0,0,25,5,8
2024-03-23,16,Saturday,3,1,Sunny,0,0,25,4,5
2024-03-23,17,Saturday,3,1,Sunny,0,0,25,8,8
2024-03-23,18,Saturday,3,1,Sunny,0,0,25,14,8
2024-03-23,19,Saturday,3,1,Sunny,0,0,25,19,17
2024-03-23,20,Saturday,3,1,Sunny,0,0,25,17,20
2024-03-23,21,Saturday,3,1,Sunny,0,0,25,10,18
2024-03-23,22,Saturday,3,1,Sunny,0,0,25,3,4
2024-03-24,11,Sunday,3,0,Rainy,0,0,47,0,8
2024-03-24,12,Sunday,3,0,Rainy,0,0,47,3,10
2024-03-24,13,Sunday,3,0,Rainy,0,0,47,4,8
2024-03-24,14,Sunday,3,0,Rainy,0,0,47,2,3
2024-03-24,15,Sunday,3,0,Rainy,0,0,47,0,3
2024-03-24,16,Sunday,3,0,Rainy,0,0,47,0,1
2024-03-24,17,Sunday,3,0,Rainy,0,0,47,1,7
2024-03-24,18,Sunday,3,0,Rainy,0,0,47,3,9
2024-03-24,19,Sunday,3,0,Rainy,0,0,47,6,7
2024-03-24,20,Sunday,3,0,Rainy,0,0,47,5,2
2024-03-24,21,Sunday,3,0,Rainy,0,0,47,2,10
2024-03-24,22,Sunday,3,0,Rainy,0,0,47,0,4
2024-03-25,11,Monday,3,0,Sunny,0,0,62,0,0
2024-03-25,12,Monday,3,0,Sunny,0,0,62,3,4
2024-03-25,13,Monday,3,0,Sunny,0,0,62,5,11
2024-03-25,14,Monday,3,0,Sunny,0,0,62,2,11
2024-03-25,15,Monday,3,0,Sunny,0,0,62,0,0
2024-03-25,16,Monday,3,0,Sunny,0,0,62,0,3
2024-03-25,17,Monday,3,0,Sunny,0,0,62,1,2
2024-03-25,18,Monday,3,0,Sunny,0,0,62,4,13
2024-03-25,19,Monday,3,0,Sunny,0,0,62,7,11
2024-03-25,20,Monday,3,0,Sunny,0,0,62,6,11
2024-03-25,21,Monday,3,0,Sunny,0,0,62,2,6
2024-03-25,22,Monday,3,0,Sunny,0,0,62,0,7
2024-03-26,11,Tuesday,3,0,Sunny,0,0,47,1,3
2024-03-26,12,Tuesday,3,0,Sunny,0,0,47,6,9
2024-03-26,13,Tuesday,3,0,Sunny,0,0,47,9,11
2024-03-26,14,Tuesday,3,0,Sunny,0,0,47,5,12
2024-03-26,15,Tuesday,3,0,Sunny,0,0,47,1,0
2024-03-26,16,Tuesday,3,0,Sunny,0,0,47,1,0
2024-03-26,17,Tuesday,3,0,Sunny,0,0,47,4,11
2024-03-26,18,Tuesday,3,0,Sunny,0,0,47,8,10
2024-03-26,19,Tuesday,3,0,Sunny,0,0,47,11,19
2024-03-26,20,Tuesday,3,0,Sunny,0,0,47,10,10
2024-03-26,21,Tuesday,3,0,Sunny,0,0,47,5,7
2024-03-26,22,Tuesday,3,0,Sunny,0,0,47,0,0
2024-03-27,11,Wednesday,3,0,Rainy,0,0,35,1,0
2024-03-27,12,Wednesday,3,0,Rainy,0,0,35,4,8
2024-03-27,13,Wednesday,3,0,Rainy,0,0,35,5,0
2024-03-27,14,Wednesday,3,0,Rainy,0,0,35,3,5
2024-03-27,15,Wednesday,3,0,Rainy,0,0,35,1,8
2024-03-27,16,Wednesday,3,0,Rainy,0,0,35,0,0
2024-03-27,17,Wednesday,3,0,Rainy,0,0,35,2,1
2024-03-27,18,Wednesday,3,0,Rainy,0,0,35,5,9
2024-03-27,19,Wednesday,3,0,Rainy,0,0,35,7,9
2024-03-27,20,Wednesday,3,0,Rainy,0,0,35,6,10
2024-03-27,21,Wednesday,3,0,Rainy,0,0,35,3,5
2024-03-27,22,Wednesday,3,0,Rainy,0,0,35,0,0
2024-03-28,11,Thursday,3,0,Cloudy,0,0,51,0,1
2024-03-28,12,Thursday,3,0,Cloudy,0,0,51,4,19
2024-03-28,13,Thursday,3,0,Cloudy,0,0,51,6,4
2024-03-28,14,Thursday,3,0,Cloudy,0,0,51,3,7
2024-03-28,15,Thursday,3,0,Cloudy,0,0,51,0,4
2024-03-28,16,Thursday,3,0,Cloudy,0,0,51,0,8
2024-03-28,17,Thursday,3,0,Cloudy,0,0,51,2,7
2024-03-28,18,Thursday,3,0,Cloudy,0,0,51,5,7
2024-03-28,19,Thursday,3,0,Cloudy,0,0,51,9,9
2024-03-28,20,Thursday,3,0,Cloudy,0,0,51,7,9
2024-03-28,21,Thursday,3,0,Cloudy,0,0,51,3,2
2024-03-28,22,Thursday,3,0,Cloudy,0,0,51,0,3
2024-03-29,11,Friday,3,1,Cloudy,0,0,70,1,5
2024-03-29,12,Friday,3,1,Cloudy,0,0,70,8,5
2024-03-29,13,Friday,3,1,Cloudy,0,0,70,11,22
2024-03-29,14,Friday,3,1,Cloudy,0,0,70,6,9
2024-03-29,15,Friday,3,1,Cloudy,0,0,70,1,8
2024-03-29,16,Friday,3,1,Cloudy,0,0,70,0,4
2024-03-29,17,Friday,3,1,Cloudy,0,0,70,4,7
2024-03-29,18,Friday,3,1,Cloudy,0,0,70,9,14
2024-03-29,19,Friday,3,1,Cloudy,0,0,70,14,19
2024-03-29,20,Friday,3,1,Cloudy,0,0,70,13,16
2024-03-29,21,Friday,3,1,Cloudy,0,0,70,6,10
2024-03-29,22,Friday,3,1,Cloudy,0,0,70,0,5
2024-03-30,11,Saturday,3,1,Rainy,0,0,56,1,5
2024-03-30,12,Saturday,3,1,Rainy,0,0,56,6,14
2024-03-30,13,Saturday,3,1,Rainy,0,0,56,9,5
2024-03-30,14,Saturday,3,1,Rainy,0,0,56,5,12
2024-03-30,15,Saturday,3,1,Rainy,0,0,56,1,1
2024-03-30,16,Saturday,3,1,Rainy,0,0,56,0,4
2024-03-30,17,Saturday,3,1,Rainy,0,0,56,4,4
2024-03-30,18,Saturday,3,1,Rainy,0,0,56,8,15
2024-03-30,19,Saturday,3,1,Rainy,0,0,56,12,14
2024-03-30,20,Saturday,3,1,Rainy,0,0,56,10,17
2024-03-30,21,Saturday,3,1,Rainy,0,0,56,5,10
2024-03-30,22,Saturday,3,1,Rainy,0,0,56,0,0
2024-03-31,11,Sunday,3,0,Sunny,0,0,65,0,0
2024-03-31,12,Sunday,3,0,Sunny,0,0,65,4,16
2024-03-31,13,Sunday,3,0,Sunny,0,0,65,6,11
